variant,building_id,weather_key,seed,sample_id,run_dir,timeseries_csv,n_total_zones,n_residential_zones,annual_heat_demand_kWh,peak_heat_demand_kW,peak_timestamp,peak_zone_heat_demand_kW,peak_zone_number,peak_zone_name,overheating_threshold_C,overheating_hours_mean_zone,overheating_hours_max_zone,overheated_zone_number,overheated_zone_name,mean_indoor_temp_C
V8,DESHPDHK0000lce9_8,TRY_A,2,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0015\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0015\seed_2\timeseries.csv,11,10,38985350.72642176,32498.211669921875,2021-11-22T01:00:00,3982.693115234375,6,Storey_3_Zone_2,26.0,2347.0479414675683,2573.0,8,Storey_4_Zone_2,23.792116132949467
V8,DESHPDHK0000lce9_8,TRY_A,3,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0015\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0015\seed_3\timeseries.csv,11,10,38335174.8339085,32130.23828125,2021-01-01T09:00:00,4377.94677734375,10,Storey_5_Zone_2,26.0,2352.625713372764,2650.0,6,Storey_3_Zone_2,23.802220349435572
V8,DESHPDHK0000lce9_8,TRY_A,1,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0019\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0019\seed_1\timeseries.csv,11,10,47038521.26789084,35146.833251953125,2021-11-22T01:00:00,4391.60693359375,10,Storey_5_Zone_2,26.0,2199.6817009090523,2484.0,6,Storey_3_Zone_2,23.670965109514977
V8,DESHPDHK0000lce9_8,TRY_A,2,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0019\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0019\seed_2\timeseries.csv,11,10,43640942.48607688,33275.04431152344,2021-11-22T01:00:00,4363.15966796875,7,Storey_3_Zone_3,26.0,2205.8743542311195,2454.0,8,Storey_4_Zone_2,23.677034829304805
V8,DESHPDHK0000lce9_8,TRY_A,3,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0019\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_A\sample_0019\seed_3\timeseries.csv,11,10,42706986.72440311,32531.890502929688,2021-01-01T09:00:00,4491.31298828125,7,Storey_3_Zone_3,26.0,2208.7977666198717,2485.0,6,Storey_3_Zone_2,23.6945581417615
V8,DESHPDHK0000lce9_8,TRY_B,1,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0000\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0000\seed_1\timeseries.csv,11,10,218604309.36059073,84107.5732421875,2021-01-01T04:00:00,9162.966796875,10,Storey_5_Zone_2,26.0,78.54136178430655,182.0,8,Storey_4_Zone_2,21.402803426107734
V8,DESHPDHK0000lce9_8,TRY_B,2,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0000\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0000\seed_2\timeseries.csv,11,10,214963852.4412436,84115.68603515625,2021-01-01T03:00:00,9009.9423828125,10,Storey_5_Zone_2,26.0,86.49067560682937,253.0,8,Storey_4_Zone_2,21.416131707130617
V8,DESHPDHK0000lce9_8,TRY_B,3,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0000\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0000\seed_3\timeseries.csv,11,10,213621492.97460708,84079.20068359375,2021-01-01T04:00:00,9129.46875,10,Storey_5_Zone_2,26.0,84.80888066727394,249.0,8,Storey_4_Zone_2,21.41539567144293
V8,DESHPDHK0000lce9_8,TRY_B,1,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0001\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0001\seed_1\timeseries.csv,11,10,226788895.98338458,81241.576171875,2021-01-01T04:00:00,10676.5498046875,4,Storey_2_Zone_2,26.0,32.758288520300006,129.0,6,Storey_3_Zone_2,21.140161192216485
V8,DESHPDHK0000lce9_8,TRY_B,2,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0001\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0001\seed_2\timeseries.csv,11,10,222303237.28366873,81105.2822265625,2021-01-01T04:00:00,10637.5234375,4,Storey_2_Zone_2,26.0,37.737688445340225,97.0,6,Storey_3_Zone_2,21.136055810228193
V8,DESHPDHK0000lce9_8,TRY_B,3,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0001\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0001\seed_3\timeseries.csv,11,10,222375047.0693056,81213.05078125,2021-01-01T04:00:00,10606.5595703125,4,Storey_2_Zone_2,26.0,36.450080817193495,136.0,6,Storey_3_Zone_2,21.15091223721677
V8,DESHPDHK0000lce9_8,TRY_B,1,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0003\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0003\seed_1\timeseries.csv,11,10,210098222.41858488,82266.69482421875,2021-01-01T03:00:00,8871.0849609375,10,Storey_5_Zone_2,26.0,51.32871374756306,117.0,6,Storey_3_Zone_2,21.258380062610165
V8,DESHPDHK0000lce9_8,TRY_B,2,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0003\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0003\seed_2\timeseries.csv,11,10,205966451.03373715,82279.0537109375,2021-01-01T03:00:00,8713.8662109375,10,Storey_5_Zone_2,26.0,58.756660500455446,137.0,8,Storey_4_Zone_2,21.269741611283948
V8,DESHPDHK0000lce9_8,TRY_B,3,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0003\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0003\seed_3\timeseries.csv,11,10,205259454.7377653,82217.546875,2021-01-01T04:00:00,8837.064453125,10,Storey_5_Zone_2,26.0,60.37512122579024,141.0,8,Storey_4_Zone_2,21.274173598969806
V8,DESHPDHK0000lce9_8,TRY_B,1,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0007\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0007\seed_1\timeseries.csv,11,10,100771198.67437878,81965.91357421875,2021-01-01T01:00:00,9793.892578125,9,Storey_4_Zone_3,26.0,52.62590143377064,156.0,7,Storey_3_Zone_3,21.920108792683422
V8,DESHPDHK0000lce9_8,TRY_B,2,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0007\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0007\seed_2\timeseries.csv,11,10,96636084.86451174,81849.837890625,2021-01-01T01:00:00,9699.34765625,9,Storey_4_Zone_3,26.0,65.47761027080868,183.0,9,Storey_4_Zone_3,21.936246280304633
V8,DESHPDHK0000lce9_8,TRY_B,3,7,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0007\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0007\seed_3\timeseries.csv,11,10,95775239.23442347,81967.97314453125,2021-01-01T01:00:00,9763.7412109375,9,Storey_4_Zone_3,26.0,59.132481117032604,156.0,9,Storey_4_Zone_3,21.93297913376342
V8,DESHPDHK0000lce9_8,TRY_B,1,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0008\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0008\seed_1\timeseries.csv,11,10,235954864.5276423,89422.31396484375,2021-01-01T03:00:00,10599.2490234375,4,Storey_2_Zone_2,26.0,60.35563784089457,176.0,6,Storey_3_Zone_2,21.845531663348442
V8,DESHPDHK0000lce9_8,TRY_B,2,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0008\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0008\seed_2\timeseries.csv,11,10,230721445.7896642,89432.06494140625,2021-01-01T03:00:00,10567.732421875,4,Storey_2_Zone_2,26.0,68.63213142163914,138.0,10,Storey_5_Zone_2,21.860731350330465
V8,DESHPDHK0000lce9_8,TRY_B,3,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0008\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0008\seed_3\timeseries.csv,11,10,230878487.01989496,89281.8115234375,2021-01-01T04:00:00,10545.1181640625,4,Storey_2_Zone_2,26.0,69.45956684475111,177.0,6,Storey_3_Zone_2,21.85728479878379
V8,DESHPDHK0000lce9_8,TRY_B,1,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0011\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0011\seed_1\timeseries.csv,11,10,235485744.3456787,84419.09423828125,2021-01-01T03:00:00,9462.0986328125,8,Storey_4_Zone_2,26.0,25.718716390225005,116.0,6,Storey_3_Zone_2,21.38768155775145
V8,DESHPDHK0000lce9_8,TRY_B,2,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0011\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0011\seed_2\timeseries.csv,11,10,231324363.70990518,84408.58154296875,2021-01-01T03:00:00,9437.013671875,8,Storey_4_Zone_2,26.0,28.316065710819572,84.0,6,Storey_3_Zone_2,21.38941025151664
V8,DESHPDHK0000lce9_8,TRY_B,3,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0011\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0011\seed_3\timeseries.csv,11,10,230359364.35190266,84393.8154296875,2021-01-01T04:00:00,9436.99609375,8,Storey_4_Zone_2,26.0,27.84956948741305,119.0,6,Storey_3_Zone_2,21.39491200851903
V8,DESHPDHK0000lce9_8,TRY_B,1,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0012\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0012\seed_1\timeseries.csv,11,10,252939069.38766748,95287.52197265625,2021-01-01T03:00:00,9998.232421875,8,Storey_4_Zone_2,26.0,54.20785800771306,156.0,4,Storey_2_Zone_2,22.290406437678275
V8,DESHPDHK0000lce9_8,TRY_B,2,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0012\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0012\seed_2\timeseries.csv,11,10,248978289.09695148,95263.6494140625,2021-01-01T03:00:00,9973.001953125,8,Storey_4_Zone_2,26.0,61.03580476060545,161.0,4,Storey_2_Zone_2,22.297668281385437
V8,DESHPDHK0000lce9_8,TRY_B,3,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0012\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0012\seed_3\timeseries.csv,11,10,248238397.19659036,95089.044921875,2021-01-01T03:00:00,9973.16015625,8,Storey_4_Zone_2,26.0,61.21469335586523,160.0,4,Storey_2_Zone_2,22.296362073329604
V8,DESHPDHK0000lce9_8,TRY_B,1,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0016\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0016\seed_1\timeseries.csv,11,10,212578209.68862763,80533.4990234375,2021-01-01T04:00:00,8657.9912109375,6,Storey_3_Zone_2,26.0,76.64691880800763,201.0,4,Storey_2_Zone_2,21.105018344821847
V8,DESHPDHK0000lce9_8,TRY_B,2,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0016\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0016\seed_2\timeseries.csv,11,10,209150270.71732146,80380.541015625,2021-01-01T04:00:00,8724.5869140625,6,Storey_3_Zone_2,26.0,83.32606306815761,196.0,4,Storey_2_Zone_2,21.123402906737823
V8,DESHPDHK0000lce9_8,TRY_B,3,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0016\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0016\seed_3\timeseries.csv,11,10,207727270.2320391,80515.81103515625,2021-01-01T04:00:00,8657.943359375,6,Storey_3_Zone_2,26.0,84.98409592356741,198.0,4,Storey_2_Zone_2,21.119762560223585
V8,DESHPDHK0000lce9_8,TRY_B,1,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0017\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0017\seed_1\timeseries.csv,11,10,243645920.15945715,91714.21337890625,2021-01-01T03:00:00,10338.4638671875,2,Storey_1_Zone_2,26.0,34.04324546904131,86.0,6,Storey_3_Zone_2,22.006657287323282
V8,DESHPDHK0000lce9_8,TRY_B,2,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0017\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0017\seed_2\timeseries.csv,11,10,239431608.8334766,91691.17333984375,2021-01-01T03:00:00,10386.228515625,2,Storey_1_Zone_2,26.0,42.77409856622936,96.0,8,Storey_4_Zone_2,22.021991910509882
V8,DESHPDHK0000lce9_8,TRY_B,3,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0017\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0017\seed_3\timeseries.csv,11,10,238108503.66890466,91456.53857421875,2021-01-01T03:00:00,10386.2626953125,2,Storey_1_Zone_2,26.0,40.97726057541523,91.0,8,Storey_4_Zone_2,22.022621553119578
V8,DESHPDHK0000lce9_8,TRY_B,1,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0018\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0018\seed_1\timeseries.csv,11,10,224632633.68073255,81702.73779296875,2021-01-01T03:00:00,8741.0947265625,10,Storey_5_Zone_2,26.0,14.824784743706525,61.0,4,Storey_2_Zone_2,21.154674089972318
V8,DESHPDHK0000lce9_8,TRY_B,2,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0018\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0018\seed_2\timeseries.csv,11,10,221201310.41553825,81675.14697265625,2021-01-01T03:00:00,8664.2177734375,6,Storey_3_Zone_2,26.0,20.80999735733805,62.0,4,Storey_2_Zone_2,21.165802570054552
V8,DESHPDHK0000lce9_8,TRY_B,3,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0018\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V8\DESHPDHK0000lce9_8\TRY_B\sample_0018\seed_3\timeseries.csv,11,10,220332284.27594477,81669.93408203125,2021-01-01T04:00:00,8715.5576171875,10,Storey_5_Zone_2,26.0,18.222134064301095,63.0,4,Storey_2_Zone_2,21.16587709908082
