base_building_group,variant,sample_id,seed,annual_heating_kWh,peak_heating_kW,overheating_hours_any_zone_gt_26C,mean_interzone_spread_C,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_any_zone_gt_26C_mean,overheating_hours_any_zone_gt_26C_std,overheating_hours_any_zone_gt_26C_min,overheating_hours_any_zone_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max
DESHPDHK0000lce9,V5,20,2,26660.16254351884,29.427835571289062,3354.0,5.447292600017123,26660.16254351884,,26660.16254351884,26660.16254351884,29.427835571289062,,29.427835571289062,29.427835571289062,3354.0,,3354.0,3354.0,5.447292600017123,,5.447292600017123,5.447292600017123
DESHPDHK0000lce9,V5,32,1,91728.1018956756,48.10508752441406,2934.0,5.665594255307838,91728.1018956756,,91728.1018956756,91728.1018956756,48.10508752441406,,48.10508752441406,48.10508752441406,2934.0,,2934.0,2934.0,5.665594255307838,,5.665594255307838,5.665594255307838
DESHPDHK0000lce9,V5,40,4,69814.12698013696,44.4663095703125,2885.0,4.226637698433578,69814.12698013696,,69814.12698013696,69814.12698013696,44.4663095703125,,44.4663095703125,44.4663095703125,2885.0,,2885.0,2885.0,4.226637698433578,,4.226637698433578,4.226637698433578
DESHPDHK0000lce9,V5,32,3,92924.59438644268,49.85041625976562,2931.0,5.590015116598956,92924.59438644268,,92924.59438644268,92924.59438644268,49.85041625976562,,49.85041625976562,49.85041625976562,2931.0,,2931.0,2931.0,5.590015116598956,,5.590015116598956,5.590015116598956
DESHPDHK0000lce9,V5,32,4,90097.5929820241,49.45097534179688,2871.0,5.617613171622194,90097.5929820241,,90097.5929820241,90097.5929820241,49.45097534179688,,49.45097534179688,49.45097534179688,2871.0,,2871.0,2871.0,5.617613171622194,,5.617613171622194,5.617613171622194
DESHPDHK0000lce9,V5,34,1,73445.9656237401,45.73731909179688,2917.0,5.4804766049410665,73445.9656237401,,73445.9656237401,73445.9656237401,45.73731909179688,,45.73731909179688,45.73731909179688,2917.0,,2917.0,2917.0,5.4804766049410665,,5.4804766049410665,5.4804766049410665
DESHPDHK0000lce9,V5,34,2,75278.37379374332,46.75523815917969,2893.0,5.365811763676781,75278.37379374332,,75278.37379374332,75278.37379374332,46.75523815917969,,46.75523815917969,46.75523815917969,2893.0,,2893.0,2893.0,5.365811763676781,,5.365811763676781,5.365811763676781
DESHPDHK0000lce9,V5,34,3,74955.42588077635,47.32050402832032,2913.0,5.383859220534588,74955.42588077635,,74955.42588077635,74955.42588077635,47.32050402832032,,47.32050402832032,47.32050402832032,2913.0,,2913.0,2913.0,5.383859220534588,,5.383859220534588,5.383859220534588
DESHPDHK0000lce9,V5,34,4,72212.14987907046,46.89415954589844,2913.0,5.471855310745512,72212.14987907046,,72212.14987907046,72212.14987907046,46.89415954589844,,46.89415954589844,46.89415954589844,2913.0,,2913.0,2913.0,5.471855310745512,,5.471855310745512,5.471855310745512
DESHPDHK0000lce9,V5,35,2,28899.900524269367,29.16610278320313,3134.0,5.763162927069142,28899.900524269367,,28899.900524269367,28899.900524269367,29.16610278320313,,29.16610278320313,29.16610278320313,3134.0,,3134.0,3134.0,5.763162927069142,,5.763162927069142,5.763162927069142
DESHPDHK0000lce9,V5,35,3,29229.302842791625,29.02535284423828,3190.0,5.780248113588009,29229.302842791625,,29229.302842791625,29229.302842791625,29.02535284423828,,29.02535284423828,29.02535284423828,3190.0,,3190.0,3190.0,5.780248113588009,,5.780248113588009,5.780248113588009
DESHPDHK0000lce9,V5,35,4,27720.179828207245,29.12699786376953,3161.0,5.7973569380802985,27720.179828207245,,27720.179828207245,27720.179828207245,29.12699786376953,,29.12699786376953,29.12699786376953,3161.0,,3161.0,3161.0,5.7973569380802985,,5.7973569380802985,5.7973569380802985
DESHPDHK0000lce9,V5,36,1,33098.96427189022,32.41791326904297,3378.0,5.550458486814123,33098.96427189022,,33098.96427189022,33098.96427189022,32.41791326904297,,32.41791326904297,32.41791326904297,3378.0,,3378.0,3378.0,5.550458486814123,,5.550458486814123,5.550458486814123
DESHPDHK0000lce9,V5,32,2,92845.172469069,49.15399267578125,2859.0,5.560850695760376,92845.172469069,,92845.172469069,92845.172469069,49.15399267578125,,49.15399267578125,49.15399267578125,2859.0,,2859.0,2859.0,5.560850695760376,,5.560850695760376,5.560850695760376
DESHPDHK0000lce9,V5,36,2,34338.05970799203,32.8966826171875,3284.0,5.507413110209443,34338.05970799203,,34338.05970799203,34338.05970799203,32.8966826171875,,32.8966826171875,32.8966826171875,3284.0,,3284.0,3284.0,5.507413110209443,,5.507413110209443,5.507413110209443
DESHPDHK0000lce9,V5,36,4,32567.59449607412,32.7665390625,3305.0,5.528978821295417,32567.59449607412,,32567.59449607412,32567.59449607412,32.7665390625,,32.7665390625,32.7665390625,3305.0,,3305.0,3305.0,5.528978821295417,,5.528978821295417,5.528978821295417
DESHPDHK0000lce9,V5,40,3,71724.0987072919,44.804274291992186,2928.0,4.21211944395461,71724.0987072919,,71724.0987072919,71724.0987072919,44.804274291992186,,44.804274291992186,44.804274291992186,2928.0,,2928.0,2928.0,4.21211944395461,,4.21211944395461,4.21211944395461
DESHPDHK0000lce9,V5,36,3,34379.01525633119,32.701905395507815,3296.0,5.535637432194617,34379.01525633119,,34379.01525633119,34379.01525633119,32.701905395507815,,32.701905395507815,32.701905395507815,3296.0,,3296.0,3296.0,5.535637432194617,,5.535637432194617,5.535637432194617
DESHPDHK0000lce9,V5,40,1,70688.94441051995,43.04267395019532,2942.0,4.26740804375504,70688.94441051995,,70688.94441051995,70688.94441051995,43.04267395019532,,43.04267395019532,43.04267395019532,2942.0,,2942.0,2942.0,4.26740804375504,,4.26740804375504,4.26740804375504
DESHPDHK0000lce9,V5,39,4,90668.70175420283,51.10075476074218,2834.0,5.630716397655895,90668.70175420283,,90668.70175420283,90668.70175420283,51.10075476074218,,51.10075476074218,51.10075476074218,2834.0,,2834.0,2834.0,5.630716397655895,,5.630716397655895,5.630716397655895
DESHPDHK0000lce9,V5,39,3,94315.47086588624,51.56189093017578,2846.0,5.544021608186986,94315.47086588624,,94315.47086588624,94315.47086588624,51.56189093017578,,51.56189093017578,51.56189093017578,2846.0,,2846.0,2846.0,5.544021608186986,,5.544021608186986,5.544021608186986
DESHPDHK0000lce9,V5,39,2,94238.82528655912,50.80034143066406,2825.0,5.6345903988557255,94238.82528655912,,94238.82528655912,94238.82528655912,50.80034143066406,,50.80034143066406,50.80034143066406,2825.0,,2825.0,2825.0,5.6345903988557255,,5.6345903988557255,5.6345903988557255
DESHPDHK0000lce9,V5,40,2,71707.91890010887,44.27344384765625,2904.0,4.207434415735621,71707.91890010887,,71707.91890010887,71707.91890010887,44.27344384765625,,44.27344384765625,44.27344384765625,2904.0,,2904.0,2904.0,4.207434415735621,,4.207434415735621,4.207434415735621
DESHPDHK0000lce9,V5,37,4,78767.29627810915,47.92129602050781,2991.0,5.258597158103921,78767.29627810915,,78767.29627810915,78767.29627810915,47.92129602050781,,47.92129602050781,47.92129602050781,2991.0,,2991.0,2991.0,5.258597158103921,,5.258597158103921,5.258597158103921
DESHPDHK0000lce9,V5,37,3,81080.33701948726,48.43687487792969,2995.0,5.1509252207938605,81080.33701948726,,81080.33701948726,81080.33701948726,48.43687487792969,,48.43687487792969,48.43687487792969,2995.0,,2995.0,2995.0,5.1509252207938605,,5.1509252207938605,5.1509252207938605
DESHPDHK0000lce9,V5,37,2,81274.40354954966,47.8464482421875,2979.0,5.16388468573102,81274.40354954966,,81274.40354954966,81274.40354954966,47.8464482421875,,47.8464482421875,47.8464482421875,2979.0,,2979.0,2979.0,5.16388468573102,,5.16388468573102,5.16388468573102
DESHPDHK0000lce9,V5,59,4,87416.03516528856,49.55088134765625,2858.0,4.849436803163973,87416.03516528856,,87416.03516528856,87416.03516528856,49.55088134765625,,49.55088134765625,49.55088134765625,2858.0,,2858.0,2858.0,4.849436803163973,,4.849436803163973,4.849436803163973
DESHPDHK0000lce9,V5,35,1,27148.65292423011,28.059407836914065,3210.0,5.816435733024913,27148.65292423011,,27148.65292423011,27148.65292423011,28.059407836914065,,28.059407836914065,28.059407836914065,3210.0,,3210.0,3210.0,5.816435733024913,,5.816435733024913,5.816435733024913
DESHPDHK0000lce9,V5,52,2,102448.30232794868,50.63822009277344,2662.0,5.1177158048743205,102448.30232794868,,102448.30232794868,102448.30232794868,50.63822009277344,,50.63822009277344,50.63822009277344,2662.0,,2662.0,2662.0,5.1177158048743205,,5.1177158048743205,5.1177158048743205
DESHPDHK0000lce9,V5,44,1,81613.61329565317,46.69327001953125,2786.0,5.2730892073848254,81613.61329565317,,81613.61329565317,81613.61329565317,46.69327001953125,,46.69327001953125,46.69327001953125,2786.0,,2786.0,2786.0,5.2730892073848254,,5.2730892073848254,5.2730892073848254
DESHPDHK0000lce9,V5,44,2,82569.43078388492,47.74824621582031,2731.0,5.147757443237655,82569.43078388492,,82569.43078388492,82569.43078388492,47.74824621582031,,47.74824621582031,47.74824621582031,2731.0,,2731.0,2731.0,5.147757443237655,,5.147757443237655,5.147757443237655
DESHPDHK0000lce9,V5,30,4,98662.78364715232,51.27240954589844,2819.0,5.466836564223282,98662.78364715232,,98662.78364715232,98662.78364715232,51.27240954589844,,51.27240954589844,51.27240954589844,2819.0,,2819.0,2819.0,5.466836564223282,,5.466836564223282,5.466836564223282
DESHPDHK0000lce9,V5,44,3,82162.46506444592,48.27385021972656,2761.0,5.174788876600891,82162.46506444592,,82162.46506444592,82162.46506444592,48.27385021972656,,48.27385021972656,48.27385021972656,2761.0,,2761.0,2761.0,5.174788876600891,,5.174788876600891,5.174788876600891
DESHPDHK0000lce9,V5,44,4,80580.99014034124,47.956773315429686,2742.0,5.21312171353446,80580.99014034124,,80580.99014034124,80580.99014034124,47.956773315429686,,47.956773315429686,47.956773315429686,2742.0,,2742.0,2742.0,5.21312171353446,,5.21312171353446,5.21312171353446
DESHPDHK0000lce9,V5,47,1,104378.6444742918,49.87064770507813,2818.0,5.644014314760999,104378.6444742918,,104378.6444742918,104378.6444742918,49.87064770507813,,49.87064770507813,49.87064770507813,2818.0,,2818.0,2818.0,5.644014314760999,,5.644014314760999,5.644014314760999
DESHPDHK0000lce9,V5,47,2,105782.17878912744,51.18988208007813,2736.0,5.555711965448794,105782.17878912744,,105782.17878912744,105782.17878912744,51.18988208007813,,51.18988208007813,51.18988208007813,2736.0,,2736.0,2736.0,5.555711965448794,,5.555711965448794,5.555711965448794
DESHPDHK0000lce9,V5,47,3,104835.22448190236,51.427258178710936,2795.0,5.571626807549083,104835.22448190236,,104835.22448190236,104835.22448190236,51.427258178710936,,51.427258178710936,51.427258178710936,2795.0,,2795.0,2795.0,5.571626807549083,,5.571626807549083,5.571626807549083
DESHPDHK0000lce9,V5,47,4,103653.18960491545,51.16567321777344,2767.0,5.611405263656272,103653.18960491545,,103653.18960491545,103653.18960491545,51.16567321777344,,51.16567321777344,51.16567321777344,2767.0,,2767.0,2767.0,5.611405263656272,,5.611405263656272,5.611405263656272
DESHPDHK0000lce9,V5,50,1,95725.27279931871,49.64185705566406,2974.0,5.644281654458058,95725.27279931871,,95725.27279931871,95725.27279931871,49.64185705566406,,49.64185705566406,49.64185705566406,2974.0,,2974.0,2974.0,5.644281654458058,,5.644281654458058,5.644281654458058
DESHPDHK0000lce9,V5,50,2,97628.18198745752,50.39220666503906,2917.0,5.470548252035612,97628.18198745752,,97628.18198745752,97628.18198745752,50.39220666503906,,50.39220666503906,50.39220666503906,2917.0,,2917.0,2917.0,5.470548252035612,,5.470548252035612,5.470548252035612
DESHPDHK0000lce9,V5,50,3,97234.26744868491,50.801134765625,2934.0,5.428502758920038,97234.26744868491,,97234.26744868491,97234.26744868491,50.801134765625,,50.801134765625,50.801134765625,2934.0,,2934.0,2934.0,5.428502758920038,,5.428502758920038,5.428502758920038
DESHPDHK0000lce9,V5,50,4,94841.45595480029,50.99027465820313,2950.0,5.526313038915142,94841.45595480029,,94841.45595480029,94841.45595480029,50.99027465820313,,50.99027465820313,50.99027465820313,2950.0,,2950.0,2950.0,5.526313038915142,,5.526313038915142,5.526313038915142
DESHPDHK0000lce9,V5,52,1,100583.9827292986,49.82410388183594,2731.0,5.238836146723584,100583.9827292986,,100583.9827292986,100583.9827292986,49.82410388183594,,49.82410388183594,49.82410388183594,2731.0,,2731.0,2731.0,5.238836146723584,,5.238836146723584,5.238836146723584
DESHPDHK0000lce9,V5,52,3,102820.36999873527,51.14438513183594,2714.0,5.1071131845245015,102820.36999873527,,102820.36999873527,102820.36999873527,51.14438513183594,,51.14438513183594,51.14438513183594,2714.0,,2714.0,2714.0,5.1071131845245015,,5.1071131845245015,5.1071131845245015
DESHPDHK0000lce9,V5,52,4,100960.92862375003,51.17905859375,2718.0,5.202664390435953,100960.92862375003,,100960.92862375003,100960.92862375003,51.17905859375,,51.17905859375,51.17905859375,2718.0,,2718.0,2718.0,5.202664390435953,,5.202664390435953,5.202664390435953
DESHPDHK0000lce9,V5,53,1,71659.27881425222,43.224060913085935,2963.0,4.335265231995181,71659.27881425222,,71659.27881425222,71659.27881425222,43.224060913085935,,43.224060913085935,43.224060913085935,2963.0,,2963.0,2963.0,4.335265231995181,,4.335265231995181,4.335265231995181
DESHPDHK0000lce9,V5,53,2,73179.33310560895,44.16310180664063,2895.0,4.213590979208728,73179.33310560895,,73179.33310560895,73179.33310560895,44.16310180664063,,44.16310180664063,44.16310180664063,2895.0,,2895.0,2895.0,4.213590979208728,,4.213590979208728,4.213590979208728
DESHPDHK0000lce9,V5,53,3,72972.07233435356,44.58498986816407,2931.0,4.241024662188073,72972.07233435356,,72972.07233435356,72972.07233435356,44.58498986816407,,44.58498986816407,44.58498986816407,2931.0,,2931.0,2931.0,4.241024662188073,,4.241024662188073,4.241024662188073
DESHPDHK0000lce9,V5,53,4,70862.82792330782,44.414373046875,2923.0,4.327074858821455,70862.82792330782,,70862.82792330782,70862.82792330782,44.414373046875,,44.414373046875,44.414373046875,2923.0,,2923.0,2923.0,4.327074858821455,,4.327074858821455,4.327074858821455
DESHPDHK0000lce9,V5,54,1,99012.4317871111,49.10733142089844,2771.0,5.177855449076074,99012.4317871111,,99012.4317871111,99012.4317871111,49.10733142089844,,49.10733142089844,49.10733142089844,2771.0,,2771.0,2771.0,5.177855449076074,,5.177855449076074,5.177855449076074
DESHPDHK0000lce9,V5,54,2,101509.13202295428,49.66585522460937,2709.0,4.995820328384051,101509.13202295428,,101509.13202295428,101509.13202295428,49.66585522460937,,49.66585522460937,49.66585522460937,2709.0,,2709.0,2709.0,4.995820328384051,,4.995820328384051,4.995820328384051
DESHPDHK0000lce9,V5,54,3,100931.921222353,50.176228271484376,2763.0,5.02564260663269,100931.921222353,,100931.921222353,100931.921222353,50.176228271484376,,50.176228271484376,50.176228271484376,2763.0,,2763.0,2763.0,5.02564260663269,,5.02564260663269,5.02564260663269
DESHPDHK0000lce9,V5,54,4,98154.65476665212,50.56425561523437,2738.0,5.018656293165601,98154.65476665212,,98154.65476665212,98154.65476665212,50.56425561523437,,50.56425561523437,50.56425561523437,2738.0,,2738.0,2738.0,5.018656293165601,,5.018656293165601,5.018656293165601
DESHPDHK0000lce9,V5,55,1,35568.48107874286,33.601720581054686,3617.0,5.847111427107709,35568.48107874286,,35568.48107874286,35568.48107874286,33.601720581054686,,33.601720581054686,33.601720581054686,3617.0,,3617.0,3617.0,5.847111427107709,,5.847111427107709,5.847111427107709
DESHPDHK0000lce9,V5,55,2,35698.93816942335,34.13763171386719,3485.0,5.792971432174999,35698.93816942335,,35698.93816942335,35698.93816942335,34.13763171386719,,34.13763171386719,34.13763171386719,3485.0,,3485.0,3485.0,5.792971432174999,,5.792971432174999,5.792971432174999
DESHPDHK0000lce9,V5,55,3,35288.713064120995,33.65587103271484,3549.0,5.846907167289918,35288.713064120995,,35288.713064120995,35288.713064120995,33.65587103271484,,33.65587103271484,33.65587103271484,3549.0,,3549.0,3549.0,5.846907167289918,,5.846907167289918,5.846907167289918
DESHPDHK0000lce9,V5,55,4,34163.02245735333,33.72815637207031,3514.0,5.816318532427539,34163.02245735333,,34163.02245735333,34163.02245735333,33.72815637207031,,33.72815637207031,33.72815637207031,3514.0,,3514.0,3514.0,5.816318532427539,,5.816318532427539,5.816318532427539
DESHPDHK0000lce9,V5,30,3,100410.94585029173,51.633436401367184,2826.0,5.437497669642764,100410.94585029173,,100410.94585029173,100410.94585029173,51.633436401367184,,51.633436401367184,51.633436401367184,2826.0,,2826.0,2826.0,5.437497669642764,,5.437497669642764,5.437497669642764
DESHPDHK0000lce9,V5,30,2,100715.81007666956,51.01579541015625,2801.0,5.413641415942059,100715.81007666956,,100715.81007666956,100715.81007666956,51.01579541015625,,51.01579541015625,51.01579541015625,2801.0,,2801.0,2801.0,5.413641415942059,,5.413641415942059,5.413641415942059
DESHPDHK0000lce9,V5,58,4,53893.20473106237,73.45733862304688,1031.0,9.045104475383852,53893.20473106237,,53893.20473106237,53893.20473106237,73.45733862304688,,73.45733862304688,73.45733862304688,1031.0,,1031.0,1031.0,9.045104475383852,,9.045104475383852,9.045104475383852
DESHPDHK0000lce9,V5,29,2,191099.969349118,78.43193359375,516.0,7.055316793988007,191099.969349118,,191099.969349118,191099.969349118,78.43193359375,,78.43193359375,78.43193359375,516.0,,516.0,516.0,7.055316793988007,,7.055316793988007,7.055316793988007
DESHPDHK0000lce9,V5,45,2,61676.32172717602,80.34112255859375,1086.0,9.189045549350686,61676.32172717602,,61676.32172717602,61676.32172717602,80.34112255859375,,80.34112255859375,80.34112255859375,1086.0,,1086.0,1086.0,9.189045549350686,,9.189045549350686,9.189045549350686
DESHPDHK0000lce9,V5,27,3,216789.6539365125,84.54871166992187,456.0,7.2408260210044,216789.6539365125,,216789.6539365125,216789.6539365125,84.54871166992187,,84.54871166992187,84.54871166992187,456.0,,456.0,456.0,7.2408260210044,,7.2408260210044,7.2408260210044
DESHPDHK0000lce9,V5,1,3,217027.9700615276,81.89960498046875,493.0,8.44689473941465,217027.9700615276,,217027.9700615276,217027.9700615276,81.89960498046875,,81.89960498046875,81.89960498046875,493.0,,493.0,493.0,8.44689473941465,,8.44689473941465,8.44689473941465
DESHPDHK0000lce9,V5,1,4,214329.5854126408,81.25530322265625,479.0,8.429272257510204,214329.5854126408,,214329.5854126408,214329.5854126408,81.25530322265625,,81.25530322265625,81.25530322265625,479.0,,479.0,479.0,8.429272257510204,,8.429272257510204,8.429272257510204
DESHPDHK0000lce9,V5,4,1,231378.5866994619,82.97904760742188,250.0,7.235885952776558,231378.5866994619,,231378.5866994619,231378.5866994619,82.97904760742188,,82.97904760742188,82.97904760742188,250.0,,250.0,250.0,7.235885952776558,,7.235885952776558,7.235885952776558
DESHPDHK0000lce9,V5,4,2,234325.0909304078,83.16715283203125,228.0,7.215410922028382,234325.0909304078,,234325.0909304078,234325.0909304078,83.16715283203125,,83.16715283203125,83.16715283203125,228.0,,228.0,228.0,7.215410922028382,,7.215410922028382,7.215410922028382
DESHPDHK0000lce9,V5,4,3,234010.97216026584,83.13733935546875,238.0,7.215622873070063,234010.97216026584,,234010.97216026584,234010.97216026584,83.13733935546875,,83.13733935546875,83.13733935546875,238.0,,238.0,238.0,7.215622873070063,,7.215622873070063,7.215622873070063
DESHPDHK0000lce9,V5,4,4,230757.5972956876,82.4611337890625,244.0,7.201664294462857,230757.5972956876,,230757.5972956876,230757.5972956876,82.4611337890625,,82.4611337890625,82.4611337890625,244.0,,244.0,244.0,7.201664294462857,,7.201664294462857,7.201664294462857
DESHPDHK0000lce9,V5,5,1,210687.2975730076,81.80997094726563,406.0,8.310132468512801,210687.2975730076,,210687.2975730076,210687.2975730076,81.80997094726563,,81.80997094726563,81.80997094726563,406.0,,406.0,406.0,8.310132468512801,,8.310132468512801,8.310132468512801
DESHPDHK0000lce9,V5,5,2,214081.1567545852,82.02508520507813,321.0,8.277941234089202,214081.1567545852,,214081.1567545852,214081.1567545852,82.02508520507813,,82.02508520507813,82.02508520507813,321.0,,321.0,321.0,8.277941234089202,,8.277941234089202,8.277941234089202
DESHPDHK0000lce9,V5,5,3,213260.28032762132,81.86507690429687,396.0,8.281254688581233,213260.28032762132,,213260.28032762132,213260.28032762132,81.86507690429687,,81.86507690429687,81.86507690429687,396.0,,396.0,396.0,8.281254688581233,,8.281254688581233,8.281254688581233
DESHPDHK0000lce9,V5,5,4,210388.2080503784,81.38182568359375,431.0,8.302731246956954,210388.2080503784,,210388.2080503784,210388.2080503784,81.38182568359375,,81.38182568359375,81.38182568359375,431.0,,431.0,431.0,8.302731246956954,,8.302731246956954,8.302731246956954
DESHPDHK0000lce9,V5,6,1,209061.87979911905,85.77438647460937,535.0,8.204152603941878,209061.87979911905,,209061.87979911905,209061.87979911905,85.77438647460937,,85.77438647460937,85.77438647460937,535.0,,535.0,535.0,8.204152603941878,,8.204152603941878,8.204152603941878
DESHPDHK0000lce9,V5,12,1,229826.33863640597,96.048591796875,526.0,7.153658186432818,229826.33863640597,,229826.33863640597,229826.33863640597,96.048591796875,,96.048591796875,96.048591796875,526.0,,526.0,526.0,7.153658186432818,,7.153658186432818,7.153658186432818
DESHPDHK0000lce9,V5,6,2,213052.37706073333,85.8742490234375,543.0,8.216073579486684,213052.37706073333,,213052.37706073333,213052.37706073333,85.8742490234375,,85.8742490234375,85.8742490234375,543.0,,543.0,543.0,8.216073579486684,,8.216073579486684,8.216073579486684
DESHPDHK0000lce9,V5,6,4,208992.6236907096,85.375927734375,543.0,8.189263286227005,208992.6236907096,,208992.6236907096,208992.6236907096,85.375927734375,,85.375927734375,85.375927734375,543.0,,543.0,543.0,8.189263286227005,,8.189263286227005,8.189263286227005
DESHPDHK0000lce9,V5,8,1,213283.9247737743,84.7189970703125,350.0,8.391662601139597,213283.9247737743,,213283.9247737743,213283.9247737743,84.7189970703125,,84.7189970703125,84.7189970703125,350.0,,350.0,350.0,8.391662601139597,,8.391662601139597,8.391662601139597
DESHPDHK0000lce9,V5,8,2,216260.1969979747,84.807345703125,383.0,8.410096089163135,216260.1969979747,,216260.1969979747,216260.1969979747,84.807345703125,,84.807345703125,84.807345703125,383.0,,383.0,383.0,8.410096089163135,,8.410096089163135,8.410096089163135
DESHPDHK0000lce9,V5,8,3,214836.19095693427,84.74262963867187,346.0,8.378990163760651,214836.19095693427,,214836.19095693427,214836.19095693427,84.74262963867187,,84.74262963867187,84.74262963867187,346.0,,346.0,346.0,8.378990163760651,,8.378990163760651,8.378990163760651
DESHPDHK0000lce9,V5,8,4,213014.3550460079,84.28365185546875,368.0,8.389356299875919,213014.3550460079,,213014.3550460079,213014.3550460079,84.28365185546875,,84.28365185546875,84.28365185546875,368.0,,368.0,368.0,8.389356299875919,,8.389356299875919,8.389356299875919
DESHPDHK0000lce9,V5,9,1,231088.31032287783,91.56679931640625,373.0,7.947689286732619,231088.31032287783,,231088.31032287783,231088.31032287783,91.56679931640625,,91.56679931640625,91.56679931640625,373.0,,373.0,373.0,7.947689286732619,,7.947689286732619,7.947689286732619
DESHPDHK0000lce9,V5,9,2,234905.8852670706,91.63553149414062,400.0,7.94839974263939,234905.8852670706,,234905.8852670706,234905.8852670706,91.63553149414062,,91.63553149414062,91.63553149414062,400.0,,400.0,400.0,7.94839974263939,,7.94839974263939,7.94839974263939
DESHPDHK0000lce9,V5,9,3,234038.96109914052,91.31439599609377,419.0,7.950096653743556,234038.96109914052,,234038.96109914052,234038.96109914052,91.31439599609377,,91.31439599609377,91.31439599609377,419.0,,419.0,419.0,7.950096653743556,,7.950096653743556,7.950096653743556
DESHPDHK0000lce9,V5,9,4,230840.6426873321,91.14357470703123,424.0,7.95228327078548,230840.6426873321,,230840.6426873321,230840.6426873321,91.14357470703123,,91.14357470703123,91.14357470703123,424.0,,424.0,424.0,7.95228327078548,,7.95228327078548,7.95228327078548
DESHPDHK0000lce9,V5,11,1,209861.25679577532,87.94388623046875,510.0,7.126499227840138,209861.25679577532,,209861.25679577532,209861.25679577532,87.94388623046875,,87.94388623046875,87.94388623046875,510.0,,510.0,510.0,7.126499227840138,,7.126499227840138,7.126499227840138
DESHPDHK0000lce9,V5,11,2,213476.86532008665,88.00144799804687,526.0,7.13665392148197,213476.86532008665,,213476.86532008665,213476.86532008665,88.00144799804687,,88.00144799804687,88.00144799804687,526.0,,526.0,526.0,7.13665392148197,,7.13665392148197,7.13665392148197
DESHPDHK0000lce9,V5,11,3,212975.1443139141,87.75045385742187,532.0,7.131124973024987,212975.1443139141,,212975.1443139141,212975.1443139141,87.75045385742187,,87.75045385742187,87.75045385742187,532.0,,532.0,532.0,7.131124973024987,,7.131124973024987,7.131124973024987
DESHPDHK0000lce9,V5,6,3,212506.98673647983,85.71056958007813,567.0,8.198571175421884,212506.98673647983,,212506.98673647983,212506.98673647983,85.71056958007813,,85.71056958007813,85.71056958007813,567.0,,567.0,567.0,8.198571175421884,,8.198571175421884,8.198571175421884
DESHPDHK0000lce9,V5,11,4,209413.16924681465,87.52156225585938,515.0,7.122142766058386,209413.16924681465,,209413.16924681465,209413.16924681465,87.52156225585938,,87.52156225585938,87.52156225585938,515.0,,515.0,515.0,7.122142766058386,,7.122142766058386,7.122142766058386
DESHPDHK0000lce9,V5,1,2,217980.02194377035,81.98270654296876,462.0,8.441156212073352,217980.02194377035,,217980.02194377035,217980.02194377035,81.98270654296876,,81.98270654296876,81.98270654296876,462.0,,462.0,462.0,8.441156212073352,,8.441156212073352,8.441156212073352
DESHPDHK0000lce9,V5,16,1,210257.06141892725,80.973228515625,271.0,6.66413868073663,210257.06141892725,,210257.06141892725,210257.06141892725,80.973228515625,,80.973228515625,80.973228515625,271.0,,271.0,271.0,6.66413868073663,,6.66413868073663,6.66413868073663
DESHPDHK0000lce9,V5,15,2,61607.04192709024,73.61408862304687,871.0,8.741378785921363,61607.04192709024,,61607.04192709024,61607.04192709024,73.61408862304687,,73.61408862304687,73.61408862304687,871.0,,871.0,871.0,8.741378785921363,,8.741378785921363,8.741378785921363
DESHPDHK0000lce9,V5,15,1,59174.08072676117,73.41010375976562,962.0,8.772241946619786,59174.08072676117,,59174.08072676117,59174.08072676117,73.41010375976562,,73.41010375976562,73.41010375976562,962.0,,962.0,962.0,8.772241946619786,,8.772241946619786,8.772241946619786
DESHPDHK0000lce9,V5,14,4,214772.95162903448,83.64410229492188,372.0,7.66442226675082,214772.95162903448,,214772.95162903448,214772.95162903448,83.64410229492188,,83.64410229492188,83.64410229492188,372.0,,372.0,372.0,7.66442226675082,,7.66442226675082,7.66442226675082
DESHPDHK0000lce9,V5,14,3,218448.355813609,84.1067138671875,336.0,7.653136266528332,218448.355813609,,218448.355813609,218448.355813609,84.1067138671875,,84.1067138671875,84.1067138671875,336.0,,336.0,336.0,7.653136266528332,,7.653136266528332,7.653136266528332
DESHPDHK0000lce9,V5,14,2,218484.26894283228,84.14407080078125,360.0,7.698402578081531,218484.26894283228,,218484.26894283228,218484.26894283228,84.14407080078125,,84.14407080078125,84.14407080078125,360.0,,360.0,360.0,7.698402578081531,,7.698402578081531,7.698402578081531
DESHPDHK0000lce9,V5,13,3,229273.60496632903,87.97460375976563,302.0,7.092570473486228,229273.60496632903,,229273.60496632903,229273.60496632903,87.97460375976563,,87.97460375976563,87.97460375976563,302.0,,302.0,302.0,7.092570473486228,,7.092570473486228,7.092570473486228
DESHPDHK0000lce9,V5,13,4,225938.50653177025,87.71022143554687,307.0,7.090401039781013,225938.50653177025,,225938.50653177025,225938.50653177025,87.71022143554687,,87.71022143554687,87.71022143554687,307.0,,307.0,307.0,7.090401039781013,,7.090401039781013,7.090401039781013
