base_building_group,building_id,variant,sample_id,seed,annual_heating_kWh
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,32,2,62465.15074659526
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,32,3,62237.17408423335
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,32,4,60471.48907877326
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,34,1,64523.96330778786
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,34,2,66388.99324779486
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,34,3,66516.98941801113
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,34,4,65018.36919274443
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,40,4,60886.04498021174
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,35,2,26025.370717588783
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,35,3,25542.29747752482
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,35,4,24558.898104658605
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,36,1,32258.325347428632
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,36,2,33865.09743552384
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,35,1,24129.295383071305
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,36,4,32616.57126428907
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,36,3,34449.37217184651
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,40,3,63160.76607606888
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,40,2,63353.83654768199
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,40,1,61449.84677902055
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,39,3,104423.05945393047
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,39,4,102964.18254750526
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,39,1,102155.3844680442
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,37,4,87558.41229185692
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,37,3,89627.97989762215
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,37,2,89972.83550584484
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,37,1,87300.84139839059
DESHPDHK0000lce9,DESHPDHK0000lce9_2,,39,2,105164.85044087762
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,15,2,76776.8986657906
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,15,1,81736.67669841087
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,14,4,218832.2364378453
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,14,3,215456.79325424743
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,13,4,241906.95247423585
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,14,1,221175.90738954343
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,13,3,237874.3879391476
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,13,2,238710.86012693227
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,13,1,243973.32236250347
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,15,3,75453.92641549533
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,14,2,216311.65066552503
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,15,4,79271.22224450667
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,19,3,73301.55667211006
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,16,2,215095.62375140432
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,16,3,213406.4003736011
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,16,4,217499.76830230505
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,19,1,80258.03124653282
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,19,2,75064.7184886784
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,19,4,77432.19721357548
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,25,1,217001.10234330123
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,25,2,210785.3119698925
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,25,3,211213.35685586315
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,25,4,214802.24517352867
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,27,1,233146.627291987
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,27,2,227627.4822644278
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,16,1,219732.1706994275
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,12,4,246908.97580298892
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,1,3,213927.72076259376
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,12,2,243511.40580012483
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,27,3,227749.7711436699
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,1,4,217017.7365240103
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,4,1,247543.2210812232
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,4,2,242323.144405187
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,4,3,241858.6740289319
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,4,4,245451.18238723368
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,5,1,241332.2148308608
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,5,2,235215.20586673645
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,5,3,235342.05957640472
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,5,4,238868.4939931937
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,6,1,230378.07221191988
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,6,2,225085.62448448865
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,6,3,223315.1465706448
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,6,4,227528.36154147267
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,8,1,243459.2483050548
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,8,2,236962.53713504385
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,8,3,237213.0041659692
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,8,4,241672.89761703133
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,9,1,268529.68384472124
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,9,2,262474.2248096125
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,9,3,261976.1241953834
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,9,4,266098.28511937667
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,11,1,226328.14153635048
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,11,2,220569.2342279335
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,11,3,219296.7320471668
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,11,4,223266.1146861676
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,12,1,249132.09216944865
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,12,3,242541.7938830855
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,27,4,231250.49756338613
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,45,2,65261.060793970326
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,29,2,205646.19551702624
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,46,3,252698.66129182137
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,46,4,256767.7002863488
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,48,1,211966.67486388487
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,48,2,206808.31293477945
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,48,3,205660.6667349012
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,48,4,208930.9466285796
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,49,1,249951.12943948907
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,49,2,245230.18051969635
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,49,3,243065.2562680629
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,49,4,247749.73754116427
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,51,1,227879.91369973915
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,51,2,222608.26872550815
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,46,2,253451.55936347556
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,51,3,221583.6763012168
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,56,1,214579.6832282157
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,56,2,209075.8965224024
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,56,3,208768.6177221014
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,56,4,212244.82508301604
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,57,1,221664.64017754377
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,57,2,216919.4316844472
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,57,3,215574.4277163175
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,57,4,219695.06653898096
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,58,1,65602.4895675259
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,58,2,60219.36434998882
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,58,3,61520.63335355424
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,1,2,214063.07762046112
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,51,4,225285.756661496
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,46,1,258947.93091009685
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,45,4,69382.16818769678
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,45,3,66390.62686523846
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,29,3,205333.19551098364
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,29,4,208509.81965024408
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,31,1,79928.86280223308
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,31,2,74378.61400002077
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,31,3,73789.20217392326
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,31,4,77492.17804285878
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,33,1,96519.55242945717
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,33,2,90212.81561652508
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,33,3,91355.2800287458
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,33,4,94968.21812860025
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,38,1,231352.02086795028
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,38,2,226687.69031159236
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,38,3,226017.05823268028
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,38,4,229416.7503817412
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,41,1,232554.8248004122
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,41,2,226942.3753713912
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,41,3,226226.3877690132
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,41,4,230572.65073072744
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,42,1,210784.7487404537
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,42,2,206520.91981602449
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,42,3,205208.7269872593
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,42,4,208588.7945277364
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,43,1,208317.32822209343
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,43,2,203323.65065043815
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,43,3,202986.9996877373
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,43,4,206266.66968796877
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,45,1,71298.46534718701
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,29,1,211048.08451776628
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,1,1,219898.89647002405
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,58,4,62795.07080058101
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,59,3,93924.42773736254
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,20,4,34676.425238414064
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,21,1,107240.32672707814
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,21,2,102217.70666168096
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,21,3,102685.98431243408
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,21,4,105620.90051547105
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,22,1,41506.02888236506
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,22,2,37471.52088971429
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,22,3,36235.18678692352
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,22,4,39589.32413710493
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,23,1,119096.08331123689
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,23,2,114744.65789447736
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,23,3,113595.49942713928
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,20,3,32324.482893512177
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,23,4,116803.17844613316
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,24,2,37779.60076699655
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,24,3,36858.2176880059
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,24,4,37980.41615091525
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,26,1,100661.9889363696
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,26,2,96542.2035267978
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,26,3,95988.47021989588
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,26,4,98577.00306514588
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,28,1,60546.3041782326
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,28,2,55562.86322539576
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,28,3,55691.45427437091
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,28,4,59216.99146158007
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,30,1,106974.11706315214
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,24,1,40314.81900549454
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,20,2,33078.16424668865
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,20,1,36633.38166878022
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,18,4,89624.0750714871
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,0,1,91573.16430844984
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,0,2,87717.80050937289
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,0,3,86617.30980142886
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,0,4,89334.96339553875
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,2,1,82363.96679616606
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,2,2,78213.43877582955
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,2,3,78082.54727226126
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,2,4,80606.33918266985
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,3,1,92646.58673564668
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,3,2,88424.55982534602
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,3,3,87907.74250149196
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,3,4,90222.40471487852
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,7,1,42267.04819547533
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,7,2,38273.398579727815
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,7,3,37349.10888027265
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,7,4,40379.25618952991
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,10,1,109424.8630862618
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,10,2,105310.64686219372
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,10,3,104220.79518065092
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,10,4,107150.27663206845
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,17,1,115321.869835972
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,17,2,111230.06182696992
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,17,3,109989.96234323936
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,17,4,113549.36873922843
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,18,1,91816.29462668854
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,18,2,88223.35897548882
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,18,3,87533.62511851174
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,30,2,102588.58451029164
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,30,3,103586.45554537069
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,59,4,96678.01938044536
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,32,1,93082.18579977282
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,47,1,113692.52046383316
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,47,2,108414.40935363932
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,47,3,108607.61147327303
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,47,4,111804.18615459376
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,50,1,103176.01738503778
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,50,2,98614.1388931766
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,50,3,96829.65092862134
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,50,4,100529.74632194896
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,52,1,110574.14278357672
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,52,2,106045.92478343968
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,52,3,106075.19383840454
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,53,1,83698.84152585994
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,44,4,94572.44236023084
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,53,2,79380.80525182888
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,53,4,81632.81982386715
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,54,1,107007.2683155972
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,54,2,102560.8837871958
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,54,3,101988.08849034968
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,54,4,103934.03980379946
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,55,1,45260.153350209766
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,55,2,40824.50092190999
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,55,3,40179.46194117877
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,55,4,44283.19640389232
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,59,1,98735.85459850774
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,59,2,94570.68232567908
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,30,4,105510.06145133146
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,53,3,79303.1948593992
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,44,3,91062.95898340017
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,52,4,108365.64830232372
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,44,1,96143.475679635
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,44,2,92379.53789699044
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,32,3,88923.9748661721
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,32,4,90486.08844138088
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,34,1,74075.03064009949
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,34,2,70872.90005612801
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,34,3,70318.75809271871
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,34,4,72285.39315811377
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,35,1,33213.0243622374
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,35,3,29166.058753063997
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,35,4,31541.54162002234
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,36,1,40776.72525382637
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,36,2,37503.064104244135
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,36,3,36573.29082943665
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,35,2,29893.47129029049
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,32,2,89259.28476401293
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,40,4,73259.49290246461
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,36,4,39491.61325706275
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,40,2,71016.30775268783
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,40,1,74928.88695172318
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,39,4,109520.56822778012
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,39,3,108051.90434119204
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,40,3,71056.553425886
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,39,1,112632.80396500378
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,37,4,89539.06977462488
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,37,3,87792.31252153707
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,37,2,87888.94765997592
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,37,1,91952.45251854105
DESHPDHK0000lce9,DESHPDHK0000lce9_4,,39,2,109256.3042441553
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,15,4,55770.19035803172
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,15,3,59668.02360261121
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,15,2,59452.77186133988
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,15,1,57959.83690094452
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,14,4,213906.4106456447
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,14,1,216076.59253091787
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,14,2,218298.6661478507
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,13,4,224749.86453555824
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,13,3,229337.7870652908
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,13,2,228558.66066451545
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,16,1,209813.4974603844
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,14,3,218879.88285267452
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,16,2,211825.53932441212
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,27,3,214998.34824532497
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,16,4,208034.2845636408
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,19,1,65021.83520976846
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,19,2,65953.11250208404
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,19,3,67049.70239775925
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,19,4,62629.16719130002
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,25,1,192806.68757469385
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,25,2,195500.8584481185
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,25,3,195386.4243679453
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,25,4,190943.93977100452
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,27,1,212674.8891121584
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,27,2,214814.2718916961
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,13,1,226643.92009427524
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,16,3,212753.8438765132
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,12,4,228093.11048513264
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,1,3,220934.49450405975
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,12,2,232066.85248473455
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,27,4,210772.65658256144
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,1,4,216823.17914534945
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,4,1,231560.5599759517
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,4,2,233749.60737682984
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,4,3,233954.92108514017
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,4,4,229461.10187109493
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,5,1,205650.0215384715
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,5,2,208361.605462412
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,5,3,207981.4035034267
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,5,4,203843.4806515312
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,6,1,206522.07447438044
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,6,2,209410.57161076335
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,6,3,209437.07949467373
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,6,4,204715.82654473765
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,8,1,212384.36899828963
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,8,2,214400.01961828183
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,8,3,213921.36517809468
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,8,4,210619.00706215185
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,9,1,228436.5216912853
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,9,2,231292.53863461703
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,9,3,231198.45494739956
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,9,4,226712.6063694128
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,11,1,209728.2967347417
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,11,2,212312.06135603148
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,11,3,212577.90740873493
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,11,4,207819.12168494836
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,12,1,229665.31226607907
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,12,3,232505.1300119152
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,58,4,54645.10773113705
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,58,3,59095.40154087448
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,29,2,190092.06820937604
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,46,2,240691.01153170783
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,46,3,240786.2054586791
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,46,4,236955.46342037845
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,48,1,196887.49149860855
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,48,2,199477.7833984229
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,48,3,199723.66504014248
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,48,4,194680.8223358341
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,49,1,215871.70270872727
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,49,2,218080.884147613
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,49,3,218432.38772350544
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,49,4,213192.25540302807
DESHPDHK0000lce9,DESHPDHK0000lce9_6,,51,1,205873.9541332924
